"NUM_CNPJ_CPF","NOME DO _FORNECEDOR","MUNICIPIO","UF","NUM_FISCAL","DATA NOTA","VALOR DO ITEM","CATEGORIA","LOCAL VIAGEM","UF LOCAL VIAGEM","DAT_INI","DAT_FIM","DSC_OBJETO_EVENTO"
18361124000168,"PIZZARIA E RESTAURANTE PAULISTANO LTDA - ME",,"SP",62569,"01-abr-18",35,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",29/03/2018,"03-abr-18","Cerimônia de Abertura do Fórum Econômico Brasil-Países Árabes - Construindo o Futuro."
18361124000168,"PIZZARIA E RESTAURANTE PAULISTANO LTDA - ME",,"SP",62577,"01-abr-18",35,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",29/03/2018,"03-abr-18","Cerimônia de Abertura do Fórum Econômico Brasil-Países Árabes - Construindo o Futuro."
18361124000168,"PIZZARIA E RESTAURANTE PAULISTANO LTDA - ME",,"SP",62578,"01-abr-18",35,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",29/03/2018,"03-abr-18","Cerimônia de Abertura do Fórum Econômico Brasil-Países Árabes - Construindo o Futuro."
18361124000168,"PIZZARIA E RESTAURANTE PAULISTANO LTDA - ME",,"SP",62579,"01-abr-18",35,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",29/03/2018,"03-abr-18","Cerimônia de Abertura do Fórum Econômico Brasil-Países Árabes - Construindo o Futuro."
18361124000168,"PIZZARIA E RESTAURANTE PAULISTANO LTDA - ME",,"SP",62580,"01-abr-18",35,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",29/03/2018,"03-abr-18","Cerimônia de Abertura do Fórum Econômico Brasil-Países Árabes - Construindo o Futuro."
18361124000168,"PIZZARIA E RESTAURANTE PAULISTANO LTDA - ME",,"SP",62581,"01-abr-18",35,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",29/03/2018,"03-abr-18","Cerimônia de Abertura do Fórum Econômico Brasil-Países Árabes - Construindo o Futuro."
18361124000168,"PIZZARIA E RESTAURANTE PAULISTANO LTDA - ME",,"SP",62582,"01-abr-18",35,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",29/03/2018,"03-abr-18","Cerimônia de Abertura do Fórum Econômico Brasil-Países Árabes - Construindo o Futuro."
18361124000168,"PIZZARIA E RESTAURANTE PAULISTANO LTDA - ME",,"SP",62584,"01-abr-18",35,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",29/03/2018,"03-abr-18","Cerimônia de Abertura do Fórum Econômico Brasil-Países Árabes - Construindo o Futuro."
2783295000145,"SALGUEIRO PLAZA HOTEL LTDA - ME","SALGUEIRO","PE",225,"01-fev-18",90,"FORNECIMENTO DE ALIMENTAÇÃO","CABROBÓ","PE",30/01/2018,"02-fev-18","Cerimônia de entrega da Estação EBI-2 do eixo norte do Projeto de Integração do Rio São Francisco - PISF"
12232240000109,"CASA DO VINHO PIZZARIA E RESTAURANTE",,"SP",1338,"01-mai-18",400,"FORNECIMENTO DE ALIMENTAÇÃO","BARRETOS","SP","30-abr-18","05-mai-18","Almoço com Samir Nassbine e Visita ao Hospital do Câncer"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",4470,"02-abr-18",9000,"FORNECIMENTO DE ALIMENTAÇÃO","SANTOS","SP",29/03/2018,"03-abr-18","Sessão Solene de Abertura do 62 o Congresso Estadual de Municípios (Mendes Convention Center - Av. Gen. Francisco Glicério, 206 - Gonzaga - Santos/SP)"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",4477,"02-abr-18",7020,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP",29/03/2018,"03-abr-18","Cerimônia de Abertura do Fórum Econômico Brasil-Países Árabes - Construindo o Futuro."
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",4471,"02-abr-18",6450,"FORNECIMENTO DE ALIMENTAÇÃO","SANTOS","SP",29/03/2018,"03-abr-18","Sessão Solene de Abertura do 62 o Congresso Estadual de Municípios (Mendes Convention Center - Av. Gen. Francisco Glicério, 206 - Gonzaga - Santos/SP)"
0,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",4473,"02-abr-18",3000,"FORNECIMENTO DE ALIMENTAÇÃO","SANTOS","SP",29/03/2018,"03-abr-18",
8490656000141,"CELSO DE PAULA RESTAURANTE ME",,"SP",410932,"02-abr-18",450,"FORNECIMENTO DE ALIMENTAÇÃO","SANTOS","SP",29/03/2018,"03-abr-18","Sessão Solene de Abertura do 62 o Congresso Estadual de Municípios (Mendes Convention Center - Av. Gen. Francisco Glicério, 206 - Gonzaga - Santos/SP)"
8785523000100,"J. P. LTDA","PARNAÍBA","PI",27,"02-ago-18",11250,"FORNECIMENTO DE ALIMENTAÇÃO","PARNAÍBA","PI",31/07/2018,"03-ago-18","Cerimônia de Assinatura da Ordem de Serviço dos Tabuleiros Litorâneos"
4244994000142,"RICARDO RUFINO CECILIO - ME","SALGUEIRO","PE",199,"02-fev-18",10412,"FORNECIMENTO DE ALIMENTAÇÃO","CABROBÓ","PE",30/01/2018,"02-fev-18","Cerimônia de entrega da Estação EBI-2 do eixo norte do Projeto de Integração do Rio São Francisco - PISF"
21092391000191,"BAIÃO DO CENTRO LTDA","JUAZEIRO DO NORTE","CE",1529,"02-fev-18",1845,"FORNECIMENTO DE ALIMENTAÇÃO","CABROBÓ","PE",30/01/2018,"02-fev-18","Cerimônia de entrega da Estação EBI-2 do eixo norte do Projeto de Integração do Rio São Francisco - PISF"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",9467,"02-fev-18",900,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP","01-fev-18","04-fev-18","Agenda Privada"
11341865000138,"FAZENDINHA FEST COUNTRY BAR RURAL LTDA-ME","RIBEIRÃO PRETO","SP",964,"02-mai-18",150,"FORNECIMENTO DE ALIMENTAÇÃO","RIBEIRÃO PRETO","SP","27-abr-18","03-mai-18","Cerimônia de Abertura de 25a edição do AGRISHOW - Feira Internacional de Tecnologia Agrícola em Ação"
18861900000199,"JAILSON LIMA ARAÚJO - ME","PARNAÍBA","PI",11,"03-ago-18",7455,"FORNECIMENTO DE ALIMENTAÇÃO","PARNAÍBA","PI",31/07/2018,"03-ago-18","Cerimônia de Assinatura da Ordem de Serviço dos Tabuleiros Litorâneos"
18861900000199,"JAILSON LIMA ARAÚJO - ME","PARNAÍBA","PI",10,"03-ago-18",2125,"FORNECIMENTO DE ALIMENTAÇÃO","PARNAÍBA","PI",31/07/2018,"03-ago-18","Cerimônia de Assinatura da Ordem de Serviço dos Tabuleiros Litorâneos"
8708150000166,"HOTEL RIO PALACE LTDA","PARNAÍBA","PI",1042,"03-ago-18","418,6","FORNECIMENTO DE ALIMENTAÇÃO","PARNAÍBA","PI",31/07/2018,"03-ago-18","Cerimônia de Assinatura da Ordem de Serviço dos Tabuleiros Litorâneos"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",5958,"03-dez-18",960,"FORNECIMENTO DE ALIMENTAÇÃO","SAO PAULO","SP",29/11/2018,"02-dez-18","ATIVIDADE PRIVADA."
61233151001237,"COVABRA SUPERMERCADOS LTDA 07",,"SP",35261,"03-mai-18","5518,55","GENEROS DE ALIMENTAÇÃO","RIBEIRÃO PRETO","SP","27-abr-18","03-mai-18","Cerimônia de Abertura de 25a edição do AGRISHOW - Feira Internacional de Tecnologia Agrícola em Ação"
12232240000109,"CASA DO VINHO PIZZARIA E RESTAURANTE",,"SP",1342,"03-mai-18",5620,"FORNECIMENTO DE ALIMENTAÇÃO","BARRETOS","SP","30-abr-18","05-mai-18","Almoço com Samir Nassbine e Visita ao Hospital do Câncer"
12232240000109,"CASA DO VINHO PIZZARIA E RESTAURANTE",,"SP",1343,"03-mai-18",5620,"FORNECIMENTO DE ALIMENTAÇÃO","BARRETOS","SP","30-abr-18","05-mai-18","Almoço com Samir Nassbine e Visita ao Hospital do Câncer"
44232296000141,"HOTEL DAN INN BARRETOS LTDA","BARRETOS","SP",6155,"03-mai-18","388,5","FORNECIMENTO DE ALIMENTAÇÃO","BARRETOS","SP","30-abr-18","05-mai-18","Almoço com Samir Nassbine e Visita ao Hospital do Câncer"
5259860000168,"M.O GIRARDI DE SOUZA MACHADO ME",,"SP",20729,"03-mai-18",204,"FORNECIMENTO DE ALIMENTAÇÃO","BARRETOS","SP","30-abr-18","05-mai-18","Almoço com Samir Nassbine e Visita ao Hospital do Câncer"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",5390,"03-set-18",600,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP","02-set-18","03-set-18","Atividade Privada"
7136993000172,"PANIFICADORA E MERCADINHO BELOPAN LTDA","SALVADOR","BA",11,"05-abr-18",6420,"FORNECIMENTO DE ALIMENTAÇÃO","SALVADOR","BA","05-abr-18","07-abr-17","Solenidade de Posse das Diretorias da FIEB e CIEB, sob a presidência de Antonio Ricardo Alvarez Alban, para o quadriênio 2018-2022. Evento marca as comemorações pelos 70 anos da FIEB e do SESI-BA."
18742431000199,"PANIFICADORA ESQUINA LUZITANA LTDA",,"SP",1022,"05-mai-18",5915,"FORNECIMENTO DE ALIMENTAÇÃO","JAGUARIÚNA","SP","02-mai-18","05-mai-18","Ato Político do MDB - Encontro com Lideranças"
17839725000170,"CENTRO AUTOMOTIVO MOREIRA  GUIMARAES LTDA","SÃO PAULO","SP",188416,"05-mai-18","16,99","GENEROS DE ALIMENTAÇÃO","SÃO PAULO","SP","02-mai-18","05-mai-18","Proferir discurso de abertura da conferência ""Riscos e Negócios Internacionais"" da Escola Superior de Propaganda e Marketing - ESPM"
75060608000100,"HEINZ MACHOTA",,"PR",7540,"06-abr-18",315,"FORNECIMENTO DE ALIMENTAÇÃO","FOZ DE IGUACU","PR","05-abr-18","07-abr-18","3o Simpósio Nacional de Varejo e Shopping"
75060608000100,"HEINZ MACHOTA",,"PR",7541,"06-abr-18",315,"FORNECIMENTO DE ALIMENTAÇÃO","FOZ DE IGUACU","PR","05-abr-18","07-abr-18","3o Simpósio Nacional de Varejo e Shopping"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",5983,"06-dez-18",3060,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP","02-dez-18","06-dez-18","Imposição da insígnia da Ordem do Mérito Industrial, no grau Grã-Cruz e, Lançamento do livro ""Direito Empresarial, Direito do Espaço Virtual e Outros Desafios do Direito"" em homenagem ao professor Newton De Lucca, na FIESP."
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",4688,"06-mai-18",6570,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP","02-mai-18","05-mai-18","Proferir discurso de abertura da conferência ""Riscos e Negócios Internacionais"" da Escola Superior de Propaganda e Marketing - ESPM"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",5648,"06-out-18",1800,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP","05-out-18","07-out-18","Agenda Privada"
76430438002387,"IRMÃOS MUFFATO & CIA LTDA","FOZ DO IGUAÇU","PR",193900,"07-abr-18","2352,9","FORNECIMENTO DE ALIMENTAÇÃO","FOZ DE IGUACU","PR","05-abr-18","07-abr-18","3o Simpósio Nacional de Varejo e Shopping"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",4500,"07-abr-18",330,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP","06-abr-18","07-abr-18","Agenda Privada"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",5170,"07-ago-18",9330,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP","02-ago-18","07-ago-18","Cerimônia de Abertura do 28o Congresso & ExpoFenabrave"
0,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",5176,"07-ago-18",90,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP","02-ago-18","07-ago-18",
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",5993,"07-dez-18",3600,"FORNECIMENTO DE ALIMENTAÇÃO","OSASCO","SP","03-dez-18","06-dez-18","Entrevista do Pres. Michel Temer ao programa ""Data Venia"", apresentado pelo Dr. Flávio D'Urso, da Rede TV"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",5996,"07-dez-18",360,"FORNECIMENTO DE ALIMENTAÇÃO","OSASCO","SP","03-dez-18","06-dez-18","Entrevista do Pres. Michel Temer ao programa ""Data Venia"", apresentado pelo Dr. Flávio D'Urso, da Rede TV"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",4708,"07-mai-18",5340,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP","06-mai-18","07-mai-18","Abertura da APAS Show 2018"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",4709,"07-mai-18",4950,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP","06-mai-18","07-mai-18","Abertura da APAS Show 2018"
18046959000123,"LARANJA TROPICAL LANCHONETE LTDA","RIO DE JANEIRO","RJ",109829,"08-abr-18","146,15","FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ","07-abr-18","09-abr-18","Cerimônia de Transmissão de Cargo de Presidente do BNDES do senhor Paulo Rabello de Castro para o senhor Dyogo Henrique de Oliveira"
18046959000123,"LARANJA TROPICAL LANCHONETE LTDA","RIO DE JANEIRO","RJ",109850,"08-abr-18","105,02","FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ","07-abr-18","09-abr-18","Cerimônia de Transmissão de Cargo de Presidente do BNDES do senhor Paulo Rabello de Castro para o senhor Dyogo Henrique de Oliveira"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",9470,"08-fev-18",600,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP","07-fev-18","08-fev-18","Agenda Privada"
17426728000182,"BISTRO MONTBLANC PORTO MARINA RESTAURANTE EIRELLI","MANGARATIBA","RJ",1541,"08-fev-18",780,"FORNECIMENTO DE ALIMENTAÇÃO","ITACURUÇÁ","RJ","06-fev-18","14-fev-18","Agenda Privada"
4268700000112,"H S DE ABREU RESTAURANTE ME","MANGARATIBA","RJ",36102,"08-fev-18",780,"FORNECIMENTO DE ALIMENTAÇÃO","ITACURUÇÁ","RJ","06-fev-18","14-fev-18","Agenda Privada"
33472739000155,"CONFEITARIA SANTO AMARO LTDA","RIO DE JANEIRO","RJ",4057,"09-abr-18",20245,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ","07-abr-18","09-abr-18","Cerimônia de Transmissão de Cargo de Presidente do BNDES do senhor Paulo Rabello de Castro para o senhor Dyogo Henrique de Oliveira"
2428703000140,"PADARIA E CONF. BARÃO DO IPANEM LTDA","RIO DE JANEIRO","RJ",48466,"09-abr-18",2880,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ","07-abr-18","09-abr-18","Cerimônia de Transmissão de Cargo de Presidente do BNDES do senhor Paulo Rabello de Castro para o senhor Dyogo Henrique de Oliveira"
17426728000182,"BISTRO MONTBLANC PORTO MARINA RESTAURANTE EIRELLI","MANGARATIBA","RJ",1542,"09-fev-18",180,"FORNECIMENTO DE ALIMENTAÇÃO","ITACURUÇÁ","RJ","06-fev-18","14-fev-18","Agenda Privada"
4244994000142,"RICARDO RUFINO CECILIO - ME","SALGUEIRO","PE",372,"10-ago-18",6800,"FORNECIMENTO DE ALIMENTAÇÃO","SALGUEIRO","PE",31/07/2018,"03-ago-18","Cerimônia de entrega da Estação de Bombeamento (EBI-3) do Eixo Norte do Projeto de Integração do Rio São Francisco-PISF"
4244994000142,"RICARDO RUFINO CECILIO - ME","SALGUEIRO","PE",373,"10-ago-18",3570,"FORNECIMENTO DE ALIMENTAÇÃO","SALGUEIRO","PE",31/07/2018,"03-ago-18","Cerimônia de entrega da Estação de Bombeamento (EBI-3) do Eixo Norte do Projeto de Integração do Rio São Francisco-PISF"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",5205,"10-ago-18",420,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP","09-ago-18","11-ago-18","Agenda privada"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",5196,"10-ago-18",300,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP","09-ago-18","11-ago-18","Agenda privada"
26387578000136,"QUITANDEIRA PÃES E DOCES LTDA ME","GOIÂNIA","GO",17,"11-ago-18",7600,"FORNECIMENTO DE ALIMENTAÇÃO","GOIÂNIA","GO","07-ago-18","10-ago-18","Multirão e Inauguração de Escola de Tempo Integral Municipal - Goiânia/GO"
26387578000136,"QUITANDEIRA PÃES E DOCES LTDA ME","GOIÂNIA","GO",18,"11-ago-18",5456,"FORNECIMENTO DE ALIMENTAÇÃO","GOIÂNIA","GO","07-ago-18","10-ago-18","Cerimônia de Entrega de 1.080 unidades habitacionais do Residencial Jardim do Cerrado VI"
23115030000149,"DO HORTO BAR RESTAURANTE LTDA",,"ES",1,"12-abr-18","549,56","FORNECIMENTO DE ALIMENTAÇÃO","VITORIA","ES",26/03/2018,29/03/2018,"Cerimônia de Inauguração do Novo Aeroporto de Vitória"
23115030000149,"DO HORTO BAR RESTAURANTE LTDA",,"ES",2,"12-abr-18","199,84","FORNECIMENTO DE ALIMENTAÇÃO","VITORIA","ES",26/03/2018,29/03/2018,"Cerimônia de Inauguração do Novo Aeroporto de Vitória"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",4525,"12-abr-18",540,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP","12-abr-18","13-abr-18","Agenda Privada"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",4521,"12-abr-18",330,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP","12-abr-18","13-abr-18","Agenda Privada"
17192109000170,"OLIVEIRA E BARROS LTDA-EPP","BOA VISTA","RR",20,"12-fev-18",17100,"FORNECIMENTO DE ALIMENTAÇÃO","BOA VISTA","RR","11-fev-18","12-fev-18","Reunião com a Governadora de Roraima - Suely Campos"
17192109000170,"OLIVEIRA E BARROS LTDA-EPP","BOA VISTA","RR",19,"12-fev-18",7600,"FORNECIMENTO DE ALIMENTAÇÃO","BOA VISTA","RR","11-fev-18","12-fev-18","Reunião com a Governadora de Roraima - Suely Campos"
4268700000112,"H S DE ABREU RESTAURANTE ME","MANGARATIBA","RJ",36101,"12-fev-18",660,"FORNECIMENTO DE ALIMENTAÇÃO","ITACURUÇÁ","RJ","06-fev-18","14-fev-18","Agenda Privada"
33472739000155,"CONFEITARIA SANTO AMARO LTDA","RIO DE JANEIRO","RJ",5072,"13-dez-18",12000,"FORNECIMENTO DE ALIMENTAÇÃO","ITAGUAI","RJ","10-dez-18","14-dez-18","Cerimônia de Lançamento do Submarimo ""Riachuelo"""
2651668000124,"HOTEL GOYA PLAZA LTDA","RIO DE JANEIRO","RJ",6560,"13-dez-18",420,"FORNECIMENTO DE ALIMENTAÇÃO","ITAGUAI","RJ","10-dez-18","14-dez-18","Cerimônia de Lançamento do Submarimo ""Riachuelo"""
4268700000112,"H S DE ABREU RESTAURANTE ME","MANGARATIBA","RJ",36103,"13-fev-18",180,"FORNECIMENTO DE ALIMENTAÇÃO","ITACURUÇÁ","RJ","06-fev-18","14-fev-18","Agenda Privada"
33472739000155,"CONFEITARIA SANTO AMARO LTDA","RIO DE JANEIRO","RJ",4806,"13-out-18",42000,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ","08-out-18","13-out-18","Missa de celebração do dia de Nossa Senhora Aparecida"
17426728000182,"BISTRO MONTBLANC PORTO MARINA RESTAURANTE EIRELLI","MANGARATIBA","RJ",1543,"14-fev-18",120,"FORNECIMENTO DE ALIMENTAÇÃO","ITACURUÇÁ","RJ","06-fev-18","14-fev-18","Agenda Privada"
20217611000101,"GUILLANDER DA SILVA CAMPOS ME","GUARATINGUETÁ","SP",57,"14-set-18",2640,"FORNECIMENTO DE ALIMENTAÇÃO","GUARATINGUETA","SP","12-set-18","14-set-18","Cerimônia de entrega de 528 unidades habitacionais do Condomínio Flamboyant 1, 2 e 3"
18709542000101,"LÍRIOS GRILL RESTAURANTE LTDA","GOIÂNIA","GO",9,"15-ago-18",5346,"FORNECIMENTO DE ALIMENTAÇÃO","GOIÂNIA","GO","07-ago-18","10-ago-18","Multirão e Inauguração de Escola de Tempo Integral Municipal - Goiânia/GO"
18709542000101,"LÍRIOS GRILL RESTAURANTE LTDA","GOIÂNIA","GO",8,"15-ago-18",4608,"FORNECIMENTO DE ALIMENTAÇÃO","GOIÂNIA","GO","07-ago-18","10-ago-18","Cerimônia de Entrega de 1.080 unidades habitacionais do Residencial Jardim do Cerrado VI"
144516000100,"PANIFICADORA PÃO DO CAMBUÍ LTDA","CAMPINAS","SP",6262,"15-fev-18",12717,"FORNECIMENTO DE ALIMENTAÇÃO","CAMPINAS","SP","14-fev-18","15-fev-18","Visita ao Projeto Sírius"
46991212000189,"RESTAURANTE PANELA DE BARRO LTDA","CAMPINAS","SP",2744,"15-fev-18",10275,"FORNECIMENTO DE ALIMENTAÇÃO","CAMPINAS","SP","14-fev-18","15-fev-18","Visita ao Projeto Sírius"
2506697000100,"TAMBA ALIMENTOS",,"SC",205769,"15-mai-18",155,"FORNECIMENTO DE ALIMENTAÇÃO","FLORIANOPOLIS","SC","13-mai-18","17-mai-18","Solenidade de Abertura do 90o ENIC - Encontro Nacional da Indústria da Construção"
78081742000186,"JAVORSKI & CIA LTDA","CURITIBA","PR",17320,"15-out-18",5624,"FORNECIMENTO DE ALIMENTAÇÃO","CURITIBA","PR","11-out-18","16-out-18","Proferir palestra na Associação Comercial do Paraná e receber o título ""Cidadania ACP""."
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",6070,"16-dez-18",2400,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP","10-dez-18","16-dez-18","Solenidade de outorga de medalha de ""Honra ao Mérito - Gestão Pública"" e Agenda Privada (14/12)"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",6072,"16-dez-18",1740,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP","10-dez-18","16-dez-18","Solenidade de outorga de medalha de ""Honra ao Mérito - Gestão Pública"" e Agenda Privada (14/12)"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",6071,"16-dez-18",180,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP","10-dez-18","16-dez-18","Solenidade de outorga de medalha de ""Honra ao Mérito - Gestão Pública"" e Agenda Privada (14/12)"
5675191000105,"FBS LTDA - EPP",,"SC",3681,"16-mai-18",4922,"FORNECIMENTO DE ALIMENTAÇÃO","FLORIANOPOLIS","SC","13-mai-18","17-mai-18","Solenidade de Abertura do 90o ENIC - Encontro Nacional da Indústria da Construção"
21698569000142,"DIVINO FOGAO",,"SC",262875,"16-mai-18","496,65","FORNECIMENTO DE ALIMENTAÇÃO","FLORIANOPOLIS","SC","13-mai-18","17-mai-18","Solenidade de Abertura do 90o ENIC - Encontro Nacional da Indústria da Construção"
2506697000100,"TAMBA ALIMENTOS",,"SC",205813,"16-mai-18",403,"FORNECIMENTO DE ALIMENTAÇÃO","FLORIANOPOLIS","SC","13-mai-18","17-mai-18","Solenidade de Abertura do 90o ENIC - Encontro Nacional da Indústria da Construção"
22071139000169,"RESTAURANTE E CHURRASCARIA SCHEIDT E AGUIRRE LTDA","CURITIBA","PR",21,"16-out-18",7061,"FORNECIMENTO DE ALIMENTAÇÃO","CURITIBA","PR","11-out-18","16-out-18","Proferir palestra na Associação Comercial do Paraná e receber o título ""Cidadania ACP""."
2428703000140,"PADARIA E CONF. BARÃO DO IPANEM LTDA","RIO DE JANEIRO","RJ",16606,"17-fev-18",9100,"FORNECIMENTO DE ALIMENTAÇÃO","ITAGUAI","RJ","16-fev-18","20-fev-18","Cerimônia de Início da Integração dos Submarinos Classe Riachuelo"
31064462000104,"CAFÉ E BAR POLUMA LTDA","RIO DE JANEIRO","RJ",11602,"17-fev-18",651,"FORNECIMENTO DE ALIMENTAÇÃO","ITAGUAI","RJ","16-fev-18","20-fev-18","Cerimônia de Início da Integração dos Submarinos Classe Riachuelo"
33472739000155,"CONFEITARIA SANTO AMARO LTDA","RIO DE JANEIRO","RJ",5088,"18-dez-18",8400,"FORNECIMENTO DE ALIMENTAÇÃO","RIO DE JANEIRO","RJ","17-dez-18","18-dez-18","Solenidade de Diplomação dos Candidatos Eleitos do Pleito de 2018 no estado do Rio de Janeiro"
28280598000139,"D. PEREIRA DE SOUZA XAVIER EIRELI ME","APARECIDA DE GOIANIA","GO",103,"18-dez-18",6720,"FORNECIMENTO DE ALIMENTAÇÃO","APARECIDA DE GOIANIA","GO","17-dez-18","19-dez-18","Desafio Chave de Ouro - Inauguração do Hospital Municipal de Aparecida de Goiânia"
13204033000103,"JCP PEIOTO RESTAURANTE BUFFET","GOIANIA","GO",525,"18-dez-18",630,"FORNECIMENTO DE ALIMENTAÇÃO","GOIANIA","GO","17-dez-18","19-dez-18","Cerimônia de Posse da nova Diretoria da FIEG - Federação das Indústrias do Estado e outorga da Comenda Mérito Industrial ao Presidente da República Michel Temer."
21665601000193,"SOARES E BATALHA RESTAURANTE LTDA ME","ITU","SP",15708,"18-dez-18",309,"FORNECIMENTO DE ALIMENTAÇÃO","ITU","SP","16-dez-18","19-dez-18","Cerimônia de Abertura do Centro de Memória Michel Temer"
13204033000103,"JCP PEIOTO RESTAURANTE BUFFET","GOIANIA","GO",524,"18-dez-18",297,"FORNECIMENTO DE ALIMENTAÇÃO","GOIANIA","GO","17-dez-18","19-dez-18","Cerimônia de Posse da nova Diretoria da FIEG - Federação das Indústrias do Estado e outorga da Comenda Mérito Industrial ao Presidente da República Michel Temer."
8080279000172,"SELF SERVICE PARATI LTDA",,"MG",44007,"18-mai-18",8346,"FORNECIMENTO DE ALIMENTAÇÃO","PATOS DE MINAS","MG","16-mai-18","18-mai-18","Entrega de 800 Casa do Programa Minha Casa Minha Vida em Patos de Minas/MG"
8080279000172,"SELF SERVICE PARATI LTDA",,"MG",44010,"18-mai-18",4161,"FORNECIMENTO DE ALIMENTAÇÃO","PATOS DE MINAS","MG","16-mai-18","18-mai-18","Entrega de 800 Casa do Programa Minha Casa Minha Vida em Patos de Minas/MG"
7363122000191,"LANCHONETE TONY E THAIS LTDA. ME","SÃO PAULO","SP",151901,"18-set-18",6300,"FORNECIMENTO DE ALIMENTAÇÃO","SÃO PAULO","SP","14-set-18","19-set-18","Solenidade de Abertura da 27a edição Prêmio Anamaco 2018"
7632642000152,"SÃO JORGE CONSTRUÇÕES E EMPREENDIMENTOS LTDA","GOIANIA","GO",235,"19-dez-18",8664,"FORNECIMENTO DE ALIMENTAÇÃO","GOIANIA","GO","17-dez-18","19-dez-18","Cerimônia de Posse da nova Diretoria da FIEG - Federação das Indústrias do Estado e outorga da Comenda Mérito Industrial ao Presidente da República Michel Temer."
